Date and Time,Water Temperature (F),Estimated Flow Rate (m3/s)
9/30/16 8:26 PM,64.94,0.139
9/30/16 8:27 PM,64.94,0.139
9/30/16 8:28 PM,64.94,0.144
9/30/16 8:29 PM,64.922,0.145
9/30/16 8:30 PM,64.922,0.143
9/30/16 8:31 PM,64.922,0.143
9/30/16 8:32 PM,64.922,0.141
9/30/16 8:33 PM,64.922,0.139
9/30/16 8:34 PM,64.922,0.139
9/30/16 8:35 PM,64.922,0.139
9/30/16 8:36 PM,64.904,0.137
9/30/16 8:37 PM,64.904,0.14
9/30/16 8:38 PM,64.904,0.141
9/30/16 8:39 PM,64.886,0.142
9/30/16 8:40 PM,64.886,0.14
9/30/16 8:41 PM,64.886,0.139
9/30/16 8:42 PM,64.868,0.139
9/30/16 8:43 PM,64.868,0.141
9/30/16 8:44 PM,64.868,0.141
9/30/16 8:45 PM,64.85,0.14
9/30/16 8:46 PM,64.85,0.141
9/30/16 8:47 PM,64.85,0.143
9/30/16 8:48 PM,64.85,0.142
9/30/16 8:49 PM,64.85,0.142
9/30/16 8:50 PM,64.832,0.137
9/30/16 8:51 PM,64.832,0.137
9/30/16 8:52 PM,64.832,0.137
9/30/16 8:53 PM,64.832,0.137
9/30/16 8:54 PM,64.832,0.138
9/30/16 8:55 PM,64.85,0.141
9/30/16 8:56 PM,64.832,0.143
9/30/16 8:57 PM,64.832,0.145
9/30/16 8:58 PM,64.832,0.147
9/30/16 8:59 PM,64.832,0.149
9/30/16 9:00 PM,64.832,0.149
9/30/16 9:01 PM,64.814,0.149
9/30/16 9:02 PM,64.814,0.148
9/30/16 9:03 PM,64.796,0.145
9/30/16 9:04 PM,64.796,0.147
9/30/16 9:05 PM,64.796,0.147
9/30/16 9:06 PM,64.796,0.148
9/30/16 9:07 PM,64.796,0.149
9/30/16 9:08 PM,64.778,0.15
9/30/16 9:09 PM,64.778,0.151
9/30/16 9:10 PM,64.778,0.15
9/30/16 9:11 PM,64.778,0.15
9/30/16 9:12 PM,64.76,0.151
9/30/16 9:13 PM,64.76,0.154
9/30/16 9:14 PM,64.76,0.158
9/30/16 9:15 PM,64.76,0.158
9/30/16 9:16 PM,64.76,0.157
9/30/16 9:17 PM,64.742,0.158
9/30/16 9:18 PM,64.742,0.158
9/30/16 9:19 PM,64.742,0.16
9/30/16 9:20 PM,64.742,0.159
9/30/16 9:21 PM,64.742,0.157
9/30/16 9:22 PM,64.724,0.158
9/30/16 9:23 PM,64.724,0.157
9/30/16 9:24 PM,64.724,0.156
9/30/16 9:25 PM,64.724,0.155
9/30/16 9:26 PM,64.724,0.154
9/30/16 9:27 PM,64.706,0.151
9/30/16 9:28 PM,64.706,0.153
9/30/16 9:29 PM,64.706,0.151
9/30/16 9:30 PM,64.706,0.153
9/30/16 9:31 PM,64.706,0.152
9/30/16 9:32 PM,64.706,0.155
9/30/16 9:33 PM,64.706,0.154
9/30/16 9:34 PM,64.706,0.153
9/30/16 9:35 PM,64.706,0.153
9/30/16 9:36 PM,64.688,0.153
9/30/16 9:37 PM,64.688,0.151
9/30/16 9:38 PM,64.688,0.151
9/30/16 9:39 PM,64.688,0.148
9/30/16 9:40 PM,64.688,0.149
9/30/16 9:41 PM,64.688,0.147
9/30/16 9:42 PM,64.67,0.148
9/30/16 9:43 PM,64.67,0.149
9/30/16 9:44 PM,64.67,0.146
9/30/16 9:45 PM,64.67,0.145
9/30/16 9:46 PM,64.67,0.145
9/30/16 9:47 PM,64.67,0.145
9/30/16 9:48 PM,64.652,0.143
9/30/16 9:49 PM,64.652,0.14
9/30/16 9:50 PM,64.652,0.139
9/30/16 9:51 PM,64.652,0.139
9/30/16 9:52 PM,64.652,0.138
9/30/16 9:53 PM,64.634,0.137
9/30/16 9:54 PM,64.634,0.137
9/30/16 9:55 PM,64.634,0.138
9/30/16 9:56 PM,64.634,0.14
9/30/16 9:57 PM,64.634,0.139
9/30/16 9:58 PM,64.634,0.14
9/30/16 9:59 PM,64.634,0.139
9/30/16 10:00 PM,64.634,0.138
9/30/16 10:01 PM,64.616,0.139
9/30/16 10:02 PM,64.616,0.138
9/30/16 10:03 PM,64.616,0.137
9/30/16 10:04 PM,64.616,0.135
9/30/16 10:05 PM,64.616,0.133
9/30/16 10:06 PM,64.616,0.133
9/30/16 10:07 PM,64.598,0.132
9/30/16 10:08 PM,64.598,0.132
9/30/16 10:09 PM,64.598,0.13
9/30/16 10:10 PM,64.598,0.129
9/30/16 10:11 PM,64.598,0.129
9/30/16 10:12 PM,64.58,0.128
9/30/16 10:13 PM,64.598,0.127
9/30/16 10:14 PM,64.58,0.128
9/30/16 10:15 PM,64.58,0.125
9/30/16 10:16 PM,64.58,0.125
9/30/16 10:17 PM,64.58,0.124
9/30/16 10:18 PM,64.58,0.126
9/30/16 10:19 PM,64.562,0.126
9/30/16 10:20 PM,64.562,0.123
9/30/16 10:21 PM,64.562,0.126
9/30/16 10:22 PM,64.562,0.128
9/30/16 10:23 PM,64.562,0.13
9/30/16 10:24 PM,64.544,0.129
9/30/16 10:25 PM,64.562,0.129
9/30/16 10:26 PM,64.544,0.131
9/30/16 10:27 PM,64.544,0.131
9/30/16 10:28 PM,64.544,0.13
9/30/16 10:29 PM,64.544,0.131
9/30/16 10:30 PM,64.526,0.131
9/30/16 10:31 PM,64.526,0.13
9/30/16 10:32 PM,64.526,0.133
9/30/16 10:33 PM,64.526,0.131
9/30/16 10:34 PM,64.526,0.13
9/30/16 10:35 PM,64.526,0.127
9/30/16 10:36 PM,64.508,0.125
9/30/16 10:37 PM,64.508,0.125
9/30/16 10:38 PM,64.508,0.125
9/30/16 10:39 PM,64.508,0.127
9/30/16 10:40 PM,64.508,0.124
9/30/16 10:41 PM,64.508,0.125
9/30/16 10:42 PM,64.49,0.127
9/30/16 10:43 PM,64.49,0.127
9/30/16 10:44 PM,64.49,0.128
9/30/16 10:45 PM,64.49,0.126
9/30/16 10:46 PM,64.472,0.126
9/30/16 10:47 PM,64.472,0.127
9/30/16 10:48 PM,64.472,0.127
9/30/16 10:49 PM,64.472,0.126
9/30/16 10:50 PM,64.472,0.127
9/30/16 10:51 PM,64.454,0.129
9/30/16 10:52 PM,64.454,0.131
9/30/16 10:53 PM,64.454,0.131
9/30/16 10:54 PM,64.454,0.133
9/30/16 10:55 PM,64.454,0.137
9/30/16 10:56 PM,64.436,0.136
9/30/16 10:57 PM,64.436,0.137
9/30/16 10:58 PM,64.436,0.135
9/30/16 10:59 PM,64.436,0.135
9/30/16 11:00 PM,64.436,0.136
9/30/16 11:01 PM,64.436,0.134
9/30/16 11:02 PM,64.436,0.133
9/30/16 11:03 PM,64.436,0.133
9/30/16 11:04 PM,64.436,0.133
9/30/16 11:05 PM,64.436,0.134
9/30/16 11:06 PM,64.436,0.133
9/30/16 11:07 PM,64.418,0.133
9/30/16 11:08 PM,64.418,0.132
9/30/16 11:09 PM,64.418,0.132
9/30/16 11:10 PM,64.418,0.131
9/30/16 11:11 PM,64.418,0.133
9/30/16 11:12 PM,64.418,0.132
9/30/16 11:13 PM,64.4,0.129
9/30/16 11:14 PM,64.4,0.13
9/30/16 11:15 PM,64.4,0.129
9/30/16 11:16 PM,64.4,0.13
9/30/16 11:17 PM,64.4,0.13
9/30/16 11:18 PM,64.4,0.132
9/30/16 11:19 PM,64.4,0.131
9/30/16 11:20 PM,64.382,0.132
9/30/16 11:21 PM,64.382,0.132
9/30/16 11:22 PM,64.382,0.131
9/30/16 11:23 PM,64.382,0.13
9/30/16 11:24 PM,64.382,0.131
9/30/16 11:25 PM,64.382,0.129
9/30/16 11:26 PM,64.382,0.129
9/30/16 11:27 PM,64.364,0.129
9/30/16 11:28 PM,64.364,0.133
9/30/16 11:29 PM,64.364,0.133
9/30/16 11:30 PM,64.364,0.135
9/30/16 11:31 PM,64.364,0.135
9/30/16 11:32 PM,64.364,0.141
9/30/16 11:33 PM,64.364,0.141
9/30/16 11:34 PM,64.346,0.14
9/30/16 11:35 PM,64.364,0.138
9/30/16 11:36 PM,64.364,0.135
9/30/16 11:37 PM,64.346,0.134
9/30/16 11:38 PM,64.346,0.136
9/30/16 11:39 PM,64.346,0.135
9/30/16 11:40 PM,64.346,0.132
9/30/16 11:41 PM,64.346,0.133
9/30/16 11:42 PM,64.346,0.129
9/30/16 11:43 PM,64.346,0.131
9/30/16 11:44 PM,64.346,0.134
9/30/16 11:45 PM,64.346,0.134
9/30/16 11:46 PM,64.346,0.136
9/30/16 11:47 PM,64.328,0.136
9/30/16 11:48 PM,64.328,0.135
9/30/16 11:49 PM,64.328,0.132
9/30/16 11:50 PM,64.328,0.132
9/30/16 11:51 PM,64.328,0.135
9/30/16 11:52 PM,64.328,0.135
9/30/16 11:53 PM,64.328,0.136
9/30/16 11:54 PM,64.328,0.135
9/30/16 11:55 PM,64.31,0.135
9/30/16 11:56 PM,64.31,0.134
9/30/16 11:57 PM,64.31,0.134
9/30/16 11:58 PM,64.31,0.134
9/30/16 11:59 PM,64.31,0.134
